"year","quarter","umd_cd","umd_cd_name","market_change_index","market_change_index_name","run_avg_month","close_avg_month","seoul_run_avg_month","seoul_close_avg_month"
"2017","4","11440710","연남동","LL","다이나믹","57","49","98","50"
"2017","4","11440700","망원2동","LL","다이나믹","90","46","98","50"
"2017","4","11440690","망원1동","LL","다이나믹","85","48","98","50"
"2017","4","11440680","합정동","LL","다이나믹","79","48","98","50"
"2017","4","11440660","서교동","LL","다이나믹","72","46","98","50"
"2017","4","11440655","서강동","LL","다이나믹","74","45","98","50"
"2017","4","11440630","신수동","LH","상권확장","98","53","98","50"
"2017","4","11440610","염리동","HH","정체","106","54","98","50"
"2017","4","11440600","대흥동","HH","정체","106","53","98","50"
"2017","4","11440590","용강동","LH","상권확장","94","51","98","50"
"2017","4","11440585","도화동","HH","정체","99","53","98","50"
"2017","4","11440565","공덕동","HH","정체","106","54","98","50"
"2017","4","11440555","아현동","HH","정체","100","51","98","50"
"2017","4","11410720","북가좌2동","HH","정체","100","50","98","50"
"2017","4","11410710","북가좌1동","LL","다이나믹","79","44","98","50"
"2017","4","11410700","남가좌2동","HH","정체","101","52","98","50"
"2017","4","11410690","남가좌1동","HH","정체","127","58","98","50"
"2017","4","11410685","홍은2동","HH","정체","109","53","98","50"
"2017","4","11410660","홍은1동","HH","정체","117","56","98","50"
"2017","4","11410655","홍제2동","HH","정체","112","55","98","50"
"2017","4","11410640","홍제3동","HH","정체","115","62","98","50"
"2017","4","11410620","홍제1동","HH","정체","106","56","98","50"
"2017","4","11410615","연희동","HH","정체","102","54","98","50"
"2017","4","11410585","신촌동","HL","상권축소","106","49","98","50"
"2017","4","11410565","충현동","HH","정체","114","55","98","50"
"2017","4","11410555","북아현동","HH","정체","116","62","98","50"
"2017","4","11410520","천연동","HH","정체","114","56","98","50"
"2017","4","11380690","진관동","LL","다이나믹","56","45","98","50"
"2017","4","11380650","수색동","HH","정체","141","64","98","50"
"2017","4","11380640","증산동","HH","정체","107","52","98","50"
"2017","4","11380632","신사2동","LH","상권확장","95","51","98","50"
"2017","4","11380631","신사1동","LL","다이나믹","96","48","98","50"
"2017","4","11380625","역촌동","LL","다이나믹","88","48","98","50"
"2017","4","11380600","응암3동","HH","정체","108","52","98","50"
"2017","4","11380590","응암2동","LH","상권확장","84","57","98","50"
"2017","4","11380580","응암1동","HH","정체","101","52","98","50"
"2017","4","11380570","대조동","LL","다이나믹","93","50","98","50"
"2017","4","11380560","구산동","LH","상권확장","93","51","98","50"
"2017","4","11380552","갈현2동","LL","다이나믹","87","48","98","50"
"2017","4","11380551","갈현1동","LL","다이나믹","94","49","98","50"
"2017","4","11380530","불광2동","HH","정체","101","53","98","50"
"2017","4","11380520","불광1동","LH","상권확장","98","52","98","50"
"2017","4","11380510","녹번동","LH","상권확장","97","53","98","50"
"2017","4","11350720","상계10동","LH","상권확장","90","51","98","50"
"2017","4","11350710","상계9동","HH","정체","103","51","98","50"
"2017","4","11350700","상계8동","LH","상권확장","97","59","98","50"
"2017","4","11350695","상계6.7동","LL","다이나믹","95","47","98","50"
"2017","4","11350670","상계5동","HL","상권축소","100","48","98","50"
"2017","4","11350665","상계3.4동","HH","정체","106","54","98","50"
"2017","4","11350640","상계2동","LL","다이나믹","83","45","98","50"
"2017","4","11350630","상계1동","LL","다이나믹","83","47","98","50"
"2017","4","11350625","중계2.3동","LL","다이나믹","90","50","98","50"
"2017","4","11350624","중계4동","LL","다이나믹","89","46","98","50"
"2017","4","11350621","중계1동","LL","다이나믹","89","49","98","50"
"2017","4","11350619","중계본동","LL","다이나믹","85","47","98","50"
"2017","4","11350612","하계2동","HH","정체","111","58","98","50"
"2017","4","11350611","하계1동","LH","상권확장","93","52","98","50"
"2017","4","11350600","공릉2동","LL","다이나믹","89","49","98","50"
"2017","4","11350595","공릉1동","LH","상권확장","97","51","98","50"
"2017","4","11350580","월계3동","LL","다이나믹","91","49","98","50"
"2017","4","11350570","월계2동","LH","상권확장","93","53","98","50"
"2017","4","11350560","월계1동","LH","상권확장","94","52","98","50"
"2017","4","11320710","방학3동","LH","상권확장","95","54","98","50"
"2017","4","11320700","방학2동","LL","다이나믹","93","47","98","50"
"2017","4","11320690","방학1동","LL","다이나믹","90","46","98","50"
"2017","4","11320681","쌍문4동","LL","다이나믹","87","50","98","50"
"2017","4","11320680","쌍문3동","LL","다이나믹","94","49","98","50"
"2017","4","11320670","쌍문2동","LL","다이나믹","91","48","98","50"
"2017","4","11320660","쌍문1동","LL","다이나믹","94","47","98","50"
"2017","4","11320522","도봉2동","LL","다이나믹","95","49","98","50"
"2017","4","11320521","도봉1동","HH","정체","103","51","98","50"
"2017","4","11320515","창5동","LL","다이나믹","90","46","98","50"
"2017","4","11320514","창4동","HL","상권축소","99","48","98","50"
"2017","4","11320513","창3동","HL","상권축소","101","49","98","50"
"2017","4","11320512","창2동","LL","다이나믹","93","50","98","50"
"2017","4","11320511","창1동","LL","다이나믹","92","48","98","50"
"2017","4","11305660","인수동","LL","다이나믹","91","49","98","50"
"2017","4","11305645","우이동","HL","상권축소","101","49","98","50"
"2017","4","11305630","수유3동","LL","다이나믹","94","46","98","50"
"2017","4","11305620","수유2동","LL","다이나믹","92","49","98","50"
"2017","4","11305610","수유1동","HH","정체","106","52","98","50"
"2017","4","11305606","번3동","LL","다이나믹","97","49","98","50"
"2017","4","11305600","번2동","LH","상권확장","94","52","98","50"
"2017","4","11305590","번1동","LL","다이나믹","95","45","98","50"
"2017","4","11305575","삼각산동","LL","다이나믹","83","48","98","50"
"2017","4","11305555","송천동","HH","정체","103","53","98","50"
"2017","4","11305545","송중동","LL","다이나믹","92","49","98","50"
"2017","4","11305535","미아동","LL","다이나믹","94","47","98","50"
"2017","4","11305534","삼양동","HL","상권축소","102","50","98","50"
"2017","4","11290810","석관동","HH","정체","112","52","98","50"
"2017","4","11290780","장위3동","HH","정체","118","61","98","50"
"2017","4","11290770","장위2동","HH","정체","128","54","98","50"
"2017","4","11290760","장위1동","HH","정체","113","55","98","50"
"2017","4","11290725","월곡2동","LH","상권확장","96","52","98","50"
"2017","4","11290715","월곡1동","HL","상권축소","108","50","98","50"
"2017","4","11290705","종암동","HH","정체","106","55","98","50"
"2017","4","11290685","길음2동","LH","상권확장","88","55","98","50"
"2017","4","11290660","길음1동","HH","정체","111","54","98","50"
"2017","4","11290650","정릉4동","LH","상권확장","98","54","98","50"
"2017","4","11290640","정릉3동","HH","정체","113","57","98","50"
"2017","4","11290630","정릉2동","HH","정체","108","59","98","50"
"2017","4","11290620","정릉1동","HH","정체","101","52","98","50"
"2017","4","11290610","보문동","HL","상권축소","107","50","98","50"
"2017","4","11290600","안암동","LH","상권확장","95","53","98","50"
"2017","4","11290590","돈암2동","LL","다이나믹","93","47","98","50"
"2017","4","11290580","돈암1동","LH","상권확장","97","52","98","50"
"2017","4","11290575","동선동","LL","다이나믹","93","49","98","50"
"2017","4","11290555","삼선동","LH","상권확장","98","52","98","50"
"2017","4","11290525","성북동","HH","정체","102","63","98","50"
"2017","4","11260690","신내2동","LL","다이나믹","89","48","98","50"
"2017","4","11260680","신내1동","LL","다이나믹","91","48","98","50"
"2017","4","11260660","망우3동","HL","상권축소","99","46","98","50"
"2017","4","11260655","망우본동","HL","상권축소","106","48","98","50"
"2017","4","11260630","묵2동","LL","다이나믹","97","49","98","50"
"2017","4","11260620","묵1동","LL","다이나믹","91","49","98","50"
"2017","4","11260610","중화2동","HL","상권축소","104","48","98","50"
"2017","4","11260600","중화1동","HL","상권축소","99","50","98","50"
"2017","4","11260590","상봉2동","HL","상권축소","101","48","98","50"
"2017","4","11260580","상봉1동","LL","다이나믹","80","48","98","50"
"2017","4","11260575","면목3.8동","LL","다이나믹","98","47","98","50"
"2017","4","11260570","면목7동","HL","상권축소","108","49","98","50"
"2017","4","11260565","면목본동","HL","상권축소","99","47","98","50"
"2017","4","11260550","면목5동","HL","상권축소","105","50","98","50"
"2017","4","11260540","면목4동","LL","다이나믹","93","49","98","50"
"2017","4","11260520","면목2동","HL","상권축소","106","47","98","50"
"2017","4","11230750","이문2동","HH","정체","112","52","98","50"
"2017","4","11230740","이문1동","HH","정체","108","53","98","50"
"2017","4","11230730","휘경2동","LH","상권확장","87","51","98","50"
"2017","4","11230720","휘경1동","HH","정체","103","51","98","50"
"2017","4","11230710","회기동","LL","다이나믹","90","48","98","50"
"2017","4","11230705","청량리동","HH","정체","138","56","98","50"
"2017","4","11230660","장안2동","HL","상권축소","99","46","98","50"
"2017","4","11230650","장안1동","HL","상권축소","102","46","98","50"
"2017","4","11230610","답십리2동","HH","정체","114","53","98","50"
"2017","4","11230600","답십리1동","HH","정체","99","52","98","50"
"2017","4","11230570","전농2동","HH","정체","114","50","98","50"
"2017","4","11230560","전농1동","HH","정체","106","55","98","50"
"2017","4","11230545","제기동","HH","정체","132","60","98","50"
"2017","4","11230536","용신동","HL","상권축소","107","48","98","50"
"2017","4","11215870","구의3동","HH","정체","103","53","98","50"
"2017","4","11215860","구의2동","LH","상권확장","98","55","98","50"
"2017","4","11215850","구의1동","HL","상권축소","102","48","98","50"
"2017","4","11215847","자양4동","LL","다이나믹","97","49","98","50"
"2017","4","11215840","자양3동","LL","다이나믹","88","50","98","50"
"2017","4","11215830","자양2동","HL","상권축소","102","49","98","50"
"2017","4","11215820","자양1동","HL","상권축소","102","49","98","50"
"2017","4","11215810","광장동","LH","상권확장","84","53","98","50"
"2017","4","11215780","능동","LH","상권확장","85","52","98","50"
"2017","4","11215770","중곡4동","LH","상권확장","98","51","98","50"
"2017","4","11215760","중곡3동","LL","다이나믹","96","48","98","50"
"2017","4","11215750","중곡2동","LL","다이나믹","93","48","98","50"
"2017","4","11215740","중곡1동","HL","상권축소","102","49","98","50"
"2017","4","11215730","군자동","LL","다이나믹","98","50","98","50"
"2017","4","11215710","화양동","LL","다이나믹","87","48","98","50"
"2017","4","11200790","용답동","HH","정체","118","52","98","50"
"2017","4","11200720","송정동","HL","상권축소","106","49","98","50"
"2017","4","11200690","성수2가3동","LH","상권확장","88","51","98","50"
"2017","4","11200670","성수2가1동","LH","상권확장","95","50","98","50"
"2017","4","11200660","성수1가2동","LH","상권확장","83","52","98","50"
"2017","4","11200650","성수1가1동","HH","정체","108","51","98","50"
"2017","4","11200645","옥수동","LH","상권확장","86","52","98","50"
"2017","4","11200620","금호4가동","HH","정체","111","56","98","50"
"2017","4","11200615","금호2.3가동","HH","정체","105","58","98","50"
"2017","4","11200590","금호1가동","HH","정체","106","54","98","50"
"2017","4","11200580","응봉동","HH","정체","106","54","98","50"
"2017","4","11200570","행당2동","LH","상권확장","82","51","98","50"
"2017","4","11200560","행당1동","LH","상권확장","88","52","98","50"
"2017","4","11200550","사근동","LH","상권확장","87","53","98","50"
"2017","4","11200540","마장동","HH","정체","119","54","98","50"
"2017","4","11200535","왕십리도선동","LH","상권확장","77","52","98","50"
"2017","4","11200520","왕십리2동","LH","상권확장","97","53","98","50"
"2017","4","11170700","보광동","HH","정체","99","54","98","50"
"2017","4","11170690","서빙고동","HH","정체","120","60","98","50"
"2017","4","11170685","한남동","LH","상권확장","91","51","98","50"
"2017","4","11170660","이태원2동","LH","상권확장","77","50","98","50"
"2017","4","11170650","이태원1동","HH","정체","115","60","98","50"
"2017","4","11170640","이촌2동","HH","정체","125","68","98","50"
"2017","4","11170630","이촌1동","HH","정체","131","63","98","50"
"2017","4","11170625","한강로동","HH","정체","119","52","98","50"
"2017","4","11170590","용문동","HH","정체","106","51","98","50"
"2017","4","11170580","효창동","HH","정체","103","58","98","50"
"2017","4","11170570","원효로2동","HL","상권축소","112","49","98","50"
"2017","4","11170560","원효로1동","HL","상권축소","111","50","98","50"
"2017","4","11170555","청파동","HH","정체","108","51","98","50"
"2017","4","11170530","남영동","HH","정체","112","55","98","50"
"2017","4","11170520","용산2가동","LH","상권확장","83","51","98","50"
"2017","4","11170510","후암동","HH","정체","101","60","98","50"
"2017","4","11140680","중림동","HH","정체","101","59","98","50"
"2017","4","11140670","황학동","HH","정체","122","63","98","50"
"2017","4","11140665","동화동","HL","상권축소","102","49","98","50"
"2017","4","11140650","신당5동","HH","정체","102","53","98","50"
"2017","4","11140645","청구동","HL","상권축소","99","49","98","50"
"2017","4","11140635","약수동","HH","정체","102","55","98","50"
"2017","4","11140625","다산동","HH","정체","101","54","98","50"
"2017","4","11140615","신당동","HH","정체","121","54","98","50"
"2017","4","11140605","을지로동","HH","정체","159","63","98","50"
"2017","4","11140590","광희동","HH","정체","125","52","98","50"
"2017","4","11140580","장충동","HH","정체","120","56","98","50"
"2017","4","11140570","필동","HH","정체","126","54","98","50"
"2017","4","11140550","명동","HH","정체","135","55","98","50"
"2017","4","11140540","회현동","HH","정체","138","60","98","50"
"2017","4","11140520","소공동","HH","정체","125","63","98","50"
"2017","4","11110710","숭인2동","HL","상권축소","116","44","98","50"
"2017","4","11110700","숭인1동","HH","정체","109","54","98","50"
"2017","4","11110690","창신3동","LH","상권확장","96","56","98","50"
"2017","4","11110680","창신2동","HH","정체","129","61","98","50"
"2017","4","11110670","창신1동","HH","정체","112","54","98","50"
"2017","4","11110650","혜화동","HH","정체","98","53","98","50"
"2017","4","11110640","이화동","LH","상권확장","97","54","98","50"
"2017","4","11110630","종로5.6가동","HH","정체","136","60","98","50"
"2017","4","11110615","종로1.2.3.4가동","HH","정체","130","61","98","50"
"2017","4","11110600","가회동","HH","정체","102","57","98","50"
"2017","4","11110580","교남동","HH","정체","135","63","98","50"
"2017","4","11110570","무악동","HH","정체","109","64","98","50"
"2017","4","11110560","평창동","HH","정체","104","57","98","50"
"2017","4","11110550","부암동","LH","상권확장","92","56","98","50"
"2017","4","11110540","삼청동","LH","상권확장","86","53","98","50"
"2017","4","11110530","사직동","HH","정체","112","56","98","50"
"2017","4","11110515","청운효자동","LH","상권확장","93","58","98","50"
"2017","3","11740700","둔촌2동","LL","다이나믹","96","47","97","50"
"2017","3","11740690","둔촌1동","HH","정체","132","60","97","50"
"2017","3","11740685","길동","LL","다이나믹","91","45","97","50"
"2017","3","11740660","성내3동","HL","상권축소","99","44","97","50"
"2017","3","11740650","성내2동","LL","다이나믹","91","46","97","50"
"2017","3","11740640","성내1동","LL","다이나믹","93","47","97","50"
"2017","3","11740620","천호3동","LL","다이나믹","95","46","97","50"
"2017","3","11740610","천호2동","LL","다이나믹","92","48","97","50"
"2017","3","11740600","천호1동","LL","다이나믹","89","48","97","50"
"2017","3","11740590","암사3동","LH","상권확장","87","51","97","50"
"2017","3","11740580","암사2동","LL","다이나믹","95","47","97","50"
"2017","3","11740570","암사1동","LL","다이나믹","91","46","97","50"
"2017","3","11740560","고덕2동","HH","정체","117","57","97","50"
"2017","3","11740550","고덕1동","LL","다이나믹","84","49","97","50"
"2017","3","11740540","명일2동","HH","정체","100","52","97","50"
"2017","3","11740530","명일1동","HL","상권축소","99","48","97","50"
"2017","3","11740520","상일동","HH","정체","104","55","97","50"
"2017","3","11740515","강일동","LL","다이나믹","58","39","97","50"
"2017","3","11710720","잠실7동","HH","정체","129","68","97","50"
"2017","3","11710710","잠실6동","LH","상권확장","83","54","97","50"
"2017","3","11710690","잠실4동","LL","다이나믹","81","42","97","50"
"2017","3","11710680","잠실3동","LH","상권확장","96","63","97","50"
"2017","3","11710670","잠실2동","LL","다이나믹","67","38","97","50"
"2017","3","11710650","잠실본동","LL","다이나믹","95","48","97","50"
"2017","3","11710647","위례동","LL","다이나믹","18","35","97","50"
"2017","3","11710646","장지동","LL","다이나믹","83","44","97","50"
"2017","3","11710642","문정2동","LL","다이나믹","51","39","97","50"
"2017","3","11710641","문정1동","LL","다이나믹","91","47","97","50"
"2017","3","11710632","가락2동","HL","상권축소","100","48","97","50"
"2017","3","11710631","가락1동","HH","정체","102","67","97","50"
"2017","3","11710620","가락본동","LL","다이나믹","88","45","97","50"
"2017","3","11710610","삼전동","LL","다이나믹","90","46","97","50"
"2017","3","11710600","석촌동","HL","상권축소","100","46","97","50"
"2017","3","11710590","송파2동","LL","다이나믹","95","46","97","50"
"2017","3","11710580","송파1동","HL","상권축소","99","46","97","50"
"2017","3","11710570","오금동","HL","상권축소","98","49","97","50"
"2017","3","11710566","오륜동","HH","정체","117","61","97","50"
"2017","3","11710562","방이2동","LL","다이나믹","93","47","97","50"
"2017","3","11710561","방이1동","LL","다이나믹","91","46","97","50"
"2017","3","11710550","마천2동","HH","정체","107","51","97","50"
"2017","3","11710540","마천1동","HL","상권축소","101","50","97","50"
"2017","3","11710532","거여2동","HH","정체","105","54","97","50"
"2017","3","11710531","거여1동","LL","다이나믹","87","47","97","50"
"2017","3","11710520","풍납2동","HH","정체","103","52","97","50"
"2017","3","11710510","풍납1동","HH","정체","112","52","97","50"
"2017","3","11680750","수서동","HH","정체","97","53","97","50"
"2017","3","11680740","일원2동","HH","정체","101","54","97","50"
"2017","3","11680730","일원1동","HH","정체","101","51","97","50"
"2017","3","11680720","일원본동","LL","다이나믹","95","48","97","50"
"2017","3","11680700","세곡동","LL","다이나믹","52","46","97","50"
"2017","3","11680690","개포4동","HL","상권축소","107","47","97","50"
"2017","3","11680670","개포2동","HH","정체","105","53","97","50"
"2017","3","11680660","개포1동","HH","정체","105","56","97","50"
"2017","3","11680656","도곡2동","LL","다이나믹","94","48","97","50"
"2017","3","11680655","도곡1동","LL","다이나믹","96","48","97","50"
"2017","3","11680650","역삼2동","LL","다이나믹","83","45","97","50"
"2017","3","11680640","역삼1동","LL","다이나믹","78","44","97","50"
"2017","3","11680630","대치4동","LL","다이나믹","77","45","97","50"
"2017","3","11680610","대치2동","LL","다이나믹","96","49","97","50"
"2017","3","11680600","대치1동","LH","상권확장","92","51","97","50"
"2017","3","11680590","삼성2동","LL","다이나믹","83","46","97","50"
"2017","3","11680580","삼성1동","LH","상권확장","88","54","97","50"
"2017","3","11680565","청담동","LL","다이나믹","87","47","97","50"
"2017","3","11680545","압구정동","LL","다이나믹","96","46","97","50"
"2017","3","11680531","논현2동","LL","다이나믹","89","46","97","50"
"2017","3","11680521","논현1동","LL","다이나믹","86","46","97","50"
"2017","3","11680510","신사동","LL","다이나믹","87","48","97","50"
"2017","3","11650660","내곡동","LH","상권확장","94","58","97","50"
"2017","3","11650652","양재2동","HL","상권축소","103","47","97","50"
"2017","3","11650651","양재1동","LL","다이나믹","92","49","97","50"
"2017","3","11650621","방배4동","HH","정체","105","50","97","50"
"2017","3","11650620","방배3동","HH","정체","116","50","97","50"
"2017","3","11650610","방배2동","LH","상권확장","95","51","97","50"
"2017","3","11650600","방배1동","LL","다이나믹","96","49","97","50"
"2017","3","11650590","방배본동","HL","상권축소","103","48","97","50"
"2017","3","11650581","반포4동","HH","정체","118","60","97","50"
"2017","3","11650580","반포3동","HH","정체","103","57","97","50"
"2017","3","11650570","반포2동","HH","정체","104","59","97","50"
"2017","3","11650560","반포1동","LL","다이나믹","94","43","97","50"
"2017","3","11650550","반포본동","HH","정체","117","57","97","50"
"2017","3","11650540","잠원동","HL","상권축소","98","48","97","50"
"2017","3","11650531","서초4동","LL","다이나믹","94","48","97","50"
"2017","3","11650530","서초3동","HL","상권축소","102","49","97","50"
"2017","3","11650520","서초2동","LL","다이나믹","91","46","97","50"
"2017","3","11650510","서초1동","HH","정체","107","50","97","50"
"2017","3","11620775","난곡동","HH","정체","103","57","97","50"
"2017","3","11620765","미성동","HH","정체","104","52","97","50"
"2017","3","11620745","삼성동","HH","정체","117","57","97","50"
"2017","3","11620735","대학동","LL","다이나믹","86","49","97","50"
"2017","3","11620725","조원동","HL","상권축소","104","46","97","50"
"2017","3","11620715","난향동","LL","다이나믹","85","49","97","50"
"2017","3","11620695","신림동","LL","다이나믹","95","47","97","50"
"2017","3","11620685","신사동","LL","다이나믹","94","47","97","50"
"2017","3","11620665","서림동","LH","상권확장","95","52","97","50"
"2017","3","11620655","신원동","LH","상권확장","94","52","97","50"
"2017","3","11620645","서원동","LH","상권확장","96","52","97","50"
"2017","3","11620630","남현동","HH","정체","97","51","97","50"
"2017","3","11620625","인헌동","LH","상권확장","95","51","97","50"
"2017","3","11620615","중앙동","HL","상권축소","98","50","97","50"
"2017","3","11620605","은천동","LL","다이나믹","97","48","97","50"
"2017","3","11620595","청룡동","HL","상권축소","98","48","97","50"
"2017","3","11620585","낙성대동","LL","다이나믹","82","50","97","50"
"2017","3","11620575","행운동","HH","정체","103","50","97","50"
"2017","3","11620565","성현동","LL","다이나믹","91","46","97","50"
"2017","3","11620545","청림동","HH","정체","99","55","97","50"
"2017","3","11620525","보라매동","LH","상권확장","89","51","97","50"
"2017","3","11590680","신대방2동","HH","정체","100","50","97","50"
"2017","3","11590670","신대방1동","HL","상권축소","101","50","97","50"
"2017","3","11590660","대방동","LH","상권확장","97","50","97","50"
"2017","3","11590651","사당5동","HH","정체","100","50","97","50"
"2017","3","11590650","사당4동","HL","상권축소","101","49","97","50"
"2017","3","11590640","사당3동","HH","정체","103","51","97","50"
"2017","3","11590630","사당2동","HH","정체","98","50","97","50"
"2017","3","11590620","사당1동","LL","다이나믹","95","48","97","50"
"2017","3","11590605","흑석동","HH","정체","103","57","97","50"
"2017","3","11590560","상도4동","HH","정체","102","51","97","50"
"2017","3","11590550","상도3동","HH","정체","97","52","97","50"
"2017","3","11590540","상도2동","HH","정체","110","56","97","50"
"2017","3","11590530","상도1동","LH","상권확장","93","53","97","50"
"2017","3","11590520","노량진2동","HH","정체","102","54","97","50"
"2017","3","11590510","노량진1동","HH","정체","108","58","97","50"
"2017","3","11560720","대림3동","LL","다이나믹","95","44","97","50"
"2017","3","11560710","대림2동","LL","다이나믹","87","44","97","50"
"2017","3","11560700","대림1동","HL","상권축소","111","47","97","50"
"2017","3","11560690","신길7동","HH","정체","98","52","97","50"
"2017","3","11560680","신길6동","HL","상권축소","106","50","97","50"
"2017","3","11560670","신길5동","HH","정체","101","51","97","50"
"2017","3","11560660","신길4동","HH","정체","98","53","97","50"
"2017","3","11560650","신길3동","HH","정체","121","56","97","50"
"2017","3","11560630","신길1동","HH","정체","114","52","97","50"
"2017","3","11560620","양평2동","LL","다이나믹","91","49","97","50"
"2017","3","11560610","양평1동","HL","상권축소","103","49","97","50"
"2017","3","11560605","문래동","LH","상권확장","86","50","97","50"
"2017","3","11560585","도림동","HH","정체","100","51","97","50"
"2017","3","11560560","당산2동","LL","다이나믹","89","49","97","50"
"2017","3","11560550","당산1동","HL","상권축소","100","47","97","50"
"2017","3","11560540","여의동","HH","정체","110","50","97","50"
"2017","3","11560535","영등포동","HH","정체","115","54","97","50"
"2017","3","11560515","영등포본동","LH","상권확장","88","53","97","50"
"2017","3","11545710","시흥5동","HL","상권축소","106","50","97","50"
"2017","3","11545700","시흥4동","HL","상권축소","101","46","97","50"
"2017","3","11545690","시흥3동","HH","정체","126","53","97","50"
"2017","3","11545680","시흥2동","LL","다이나믹","89","49","97","50"
"2017","3","11545670","시흥1동","HH","정체","103","51","97","50"
"2017","3","11545640","독산4동","HL","상권축소","102","48","97","50"
"2017","3","11545630","독산3동","HL","상권축소","104","46","97","50"
"2017","3","11545620","독산2동","HH","정체","98","50","97","50"
"2017","3","11545610","독산1동","LH","상권확장","91","51","97","50"
"2017","3","11545510","가산동","LL","다이나믹","70","45","97","50"
"2017","3","11530790","수궁동","HH","정체","101","51","97","50"
"2017","3","11530780","오류2동","LL","다이나믹","83","50","97","50"
"2017","3","11530770","오류1동","HH","정체","103","54","97","50"
"2017","3","11530760","개봉3동","HL","상권축소","113","48","97","50"
"2017","3","11530750","개봉2동","HH","정체","104","52","97","50"
"2017","3","11530740","개봉1동","LH","상권확장","96","51","97","50"
"2017","3","11530730","고척2동","HH","정체","101","51","97","50"
"2017","3","11530720","고척1동","LH","상권확장","94","51","97","50"
"2017","3","11530595","가리봉동","HH","정체","110","50","97","50"
"2017","3","11530560","구로5동","LL","다이나믹","82","47","97","50"
"2017","3","11530550","구로4동","HL","상권축소","99","47","97","50"
"2017","3","11530540","구로3동","LL","다이나믹","72","46","97","50"
"2017","3","11530530","구로2동","HL","상권축소","108","49","97","50"
"2017","3","11530520","구로1동","HH","정체","111","50","97","50"
"2017","3","11530510","신도림동","LL","다이나믹","75","46","97","50"
"2017","3","11500641","방화3동","HH","정체","100","50","97","50"
"2017","3","11500640","방화2동","LH","상권확장","86","50","97","50"
"2017","3","11500630","방화1동","LL","다이나믹","87","48","97","50"
"2017","3","11500620","공항동","LL","다이나믹","91","47","97","50"
"2017","3","11500615","우장산동","LL","다이나믹","84","47","97","50"
"2017","3","11500611","발산1동","LL","다이나믹","84","49","97","50"
"2017","3","11500605","가양3동","LL","다이나믹","89","49","97","50"
"2017","3","11500604","가양2동","LL","다이나믹","91","48","97","50"
"2017","3","11500603","가양1동","LL","다이나믹","46","49","97","50"
"2017","3","11500593","화곡8동","LL","다이나믹","87","47","97","50"
"2017","3","11500591","화곡6동","LL","다이나믹","85","43","97","50"
"2017","3","11500590","화곡본동","HL","상권축소","102","49","97","50"
"2017","3","11500570","화곡4동","LL","다이나믹","95","46","97","50"
"2017","3","11500560","화곡3동","LL","다이나믹","86","47","97","50"
"2017","3","11500550","화곡2동","LL","다이나믹","97","45","97","50"
"2017","3","11500540","화곡1동","LL","다이나믹","96","46","97","50"
"2017","3","11500535","등촌3동","LL","다이나믹","76","46","97","50"
"2017","3","11500530","등촌2동","LL","다이나믹","97","46","97","50"
"2017","3","11500520","등촌1동","LL","다이나믹","81","49","97","50"
"2017","3","11500510","염창동","LH","상권확장","95","51","97","50"
"2017","3","11470680","신정7동","LL","다이나믹","91","48","97","50"
"2017","3","11470670","신정6동","LL","다이나믹","78","46","97","50"
"2017","3","11470650","신정4동","LL","다이나믹","92","45","97","50"
"2017","3","11470640","신정3동","LH","상권확장","95","50","97","50"
"2017","3","11470630","신정2동","LL","다이나믹","93","46","97","50"
"2017","3","11470620","신정1동","HL","상권축소","102","49","97","50"
"2017","3","11470611","신월7동","LL","다이나믹","94","46","97","50"
"2017","3","11470610","신월6동","HH","정체","119","60","97","50"
"2017","3","11470600","신월5동","LL","다이나믹","96","50","97","50"
"2017","3","11470590","신월4동","LL","다이나믹","94","48","97","50"
"2017","3","11470580","신월3동","HL","상권축소","104","47","97","50"
"2017","3","11470570","신월2동","HL","상권축소","106","48","97","50"
"2017","3","11470560","신월1동","HL","상권축소","101","46","97","50"
"2017","3","11470550","목5동","LL","다이나믹","89","49","97","50"
"2017","3","11470540","목4동","LL","다이나믹","92","46","97","50"
"2017","3","11470530","목3동","LL","다이나믹","96","49","97","50"
"2017","3","11470520","목2동","LH","상권확장","95","50","97","50"
"2017","3","11470510","목1동","LL","다이나믹","78","47","97","50"
"2017","3","11440740","상암동","LL","다이나믹","57","41","97","50"
"2017","3","11440730","성산2동","LH","상권확장","91","53","97","50"
"2017","3","11440720","성산1동","LL","다이나믹","88","47","97","50"
"2017","3","11440710","연남동","LL","다이나믹","57","49","97","50"
"2017","3","11440700","망원2동","LL","다이나믹","88","45","97","50"
"2017","3","11440690","망원1동","LL","다이나믹","84","48","97","50"
"2017","3","11440680","합정동","LL","다이나믹","78","48","97","50"
"2017","3","11440660","서교동","LL","다이나믹","71","46","97","50"
"2017","3","11440655","서강동","LL","다이나믹","72","45","97","50"
"2017","3","11440630","신수동","LH","상권확장","96","53","97","50"
"2017","3","11440610","염리동","HH","정체","106","54","97","50"
"2017","3","11440600","대흥동","HH","정체","106","52","97","50"
"2017","3","11440590","용강동","LH","상권확장","91","50","97","50"
"2017","3","11440585","도화동","HH","정체","98","52","97","50"
"2017","3","11440565","공덕동","HH","정체","105","53","97","50"
"2017","3","11440555","아현동","HH","정체","99","51","97","50"
"2017","3","11410720","북가좌2동","HH","정체","99","50","97","50"
"2017","3","11410710","북가좌1동","LL","다이나믹","79","44","97","50"
